date,city,temp_max,temp_min,rain,solar_radiation
2020-07-05 19:00:00+00:00,Rawalpindi,33.55,23.45,0.0,25.36
2020-07-06 19:00:00+00:00,Rawalpindi,35.0,23.85,0.0,24.82
2020-07-07 19:00:00+00:00,Rawalpindi,33.95,23.85,2.0,23.25
2020-07-08 19:00:00+00:00,Rawalpindi,34.3,25.75,0.2,23.25
2020-07-09 19:00:00+00:00,Rawalpindi,35.45,26.8,1.8000001,22.54
2020-07-10 19:00:00+00:00,Rawalpindi,36.05,26.7,0.0,24.21
2020-07-11 19:00:00+00:00,Rawalpindi,33.95,24.4,11.5,23.25
2020-07-12 19:00:00+00:00,Rawalpindi,34.6,24.4,0.0,23.49
2020-07-13 19:00:00+00:00,Rawalpindi,35.7,24.95,0.2,23.86
2020-07-14 19:00:00+00:00,Rawalpindi,34.4,25.9,1.0,22.55
2020-07-15 19:00:00+00:00,Rawalpindi,32.5,25.9,16.500002,21.69
2020-07-16 19:00:00+00:00,Rawalpindi,34.3,25.0,0.0,21.89
2020-07-17 19:00:00+00:00,Rawalpindi,35.65,25.85,0.0,23.69
2020-07-18 19:00:00+00:00,Rawalpindi,35.3,26.25,0.2,22.27
2020-07-19 19:00:00+00:00,Rawalpindi,33.5,25.75,3.7,20.22
2020-07-20 19:00:00+00:00,Rawalpindi,25.55,21.9,26.300001,10.62
2020-07-21 19:00:00+00:00,Rawalpindi,32.1,21.15,2.6,24.07
2020-07-22 19:00:00+00:00,Rawalpindi,34.3,22.65,0.0,24.72
2020-07-23 19:00:00+00:00,Rawalpindi,33.95,25.9,2.4999998,19.04
2020-07-24 19:00:00+00:00,Rawalpindi,33.8,24.65,3.6000001,21.32
2020-07-25 19:00:00+00:00,Rawalpindi,31.7,24.8,7.4999995,19.74
2020-07-26 19:00:00+00:00,Rawalpindi,34.1,25.1,2.8999996,22.12
2020-07-27 19:00:00+00:00,Rawalpindi,35.0,25.45,4.0,21.6
2020-07-28 19:00:00+00:00,Rawalpindi,34.45,26.25,6.5999994,20.91
2020-07-29 19:00:00+00:00,Rawalpindi,31.25,23.4,14.2,16.09
2020-07-30 19:00:00+00:00,Rawalpindi,32.25,24.65,18.9,20.08
2020-07-31 19:00:00+00:00,Rawalpindi,31.5,23.15,19.900002,17.22
2020-08-01 19:00:00+00:00,Rawalpindi,34.25,25.8,0.3,23.18
2020-08-02 19:00:00+00:00,Rawalpindi,33.3,25.9,1.9000001,20.59
2020-08-03 19:00:00+00:00,Rawalpindi,33.6,25.3,2.8000002,21.81
2020-08-04 19:00:00+00:00,Rawalpindi,36.0,26.25,0.1,23.13
2020-08-05 19:00:00+00:00,Rawalpindi,36.4,26.55,0.1,23.06
2020-08-06 19:00:00+00:00,Rawalpindi,34.05,28.0,2.1999998,20.55
2020-08-07 19:00:00+00:00,Rawalpindi,34.05,26.7,0.8000001,21.09
2020-08-08 19:00:00+00:00,Rawalpindi,33.65,26.05,8.299999,19.18
2020-08-09 19:00:00+00:00,Rawalpindi,33.35,25.65,5.8,19.35
2020-08-10 19:00:00+00:00,Rawalpindi,33.45,25.0,2.0000002,17.97
2020-08-11 19:00:00+00:00,Rawalpindi,36.05,26.5,2.8000002,20.52
2020-08-12 19:00:00+00:00,Rawalpindi,33.35,25.9,14.999999,15.85
2020-08-13 19:00:00+00:00,Rawalpindi,30.9,25.55,6.2999997,10.34
2020-08-14 19:00:00+00:00,Rawalpindi,32.0,25.15,1.3000001,16.57
2020-08-15 19:00:00+00:00,Rawalpindi,34.3,26.1,0.6,20.85
2020-08-16 19:00:00+00:00,Rawalpindi,34.6,26.5,1.2,20.97
2020-08-17 19:00:00+00:00,Rawalpindi,32.3,25.7,9.2,16.39
2020-08-18 19:00:00+00:00,Rawalpindi,30.5,25.0,27.8,12.45
2020-08-19 19:00:00+00:00,Rawalpindi,27.6,23.25,103.499985,6.12
2020-08-20 19:00:00+00:00,Rawalpindi,29.65,22.85,0.5,17.74
2020-08-21 19:00:00+00:00,Rawalpindi,32.4,22.7,0.0,22.67
2020-08-22 19:00:00+00:00,Rawalpindi,32.55,24.25,0.4,20.84
2020-08-23 19:00:00+00:00,Rawalpindi,32.1,25.85,2.1000001,18.42
2020-08-24 19:00:00+00:00,Rawalpindi,31.15,24.2,8.099999,17.82
2020-08-25 19:00:00+00:00,Rawalpindi,30.45,24.3,16.300003,16.14
2020-08-26 19:00:00+00:00,Rawalpindi,26.0,23.15,57.400005,8.62
2020-08-27 19:00:00+00:00,Rawalpindi,29.5,22.35,2.3999996,17.64
2020-08-28 19:00:00+00:00,Rawalpindi,31.8,21.9,0.0,22.18
2020-08-29 19:00:00+00:00,Rawalpindi,32.5,23.35,0.0,21.49
2020-08-30 19:00:00+00:00,Rawalpindi,26.85,23.7,12.999999,7.11
2020-08-31 19:00:00+00:00,Rawalpindi,28.75,22.6,24.600002,11.93
2020-09-01 19:00:00+00:00,Rawalpindi,29.95,22.35,19.900002,16.69
2020-09-02 19:00:00+00:00,Rawalpindi,28.7,23.7,9.9,13.63
2020-09-03 19:00:00+00:00,Rawalpindi,29.8,23.15,14.300001,15.78
2020-09-04 19:00:00+00:00,Rawalpindi,30.9,22.65,0.7,19.79
2020-09-05 19:00:00+00:00,Rawalpindi,31.15,23.15,0.5,19.62
2020-09-06 19:00:00+00:00,Rawalpindi,31.3,22.25,3.9999998,20.94
2020-09-07 19:00:00+00:00,Rawalpindi,32.35,21.55,0.0,21.65
2020-09-08 19:00:00+00:00,Rawalpindi,32.45,22.7,0.0,21.06
2020-09-09 19:00:00+00:00,Rawalpindi,32.6,22.55,0.0,21.52
2020-09-10 19:00:00+00:00,Rawalpindi,32.1,22.15,0.1,19.9
2020-09-11 19:00:00+00:00,Rawalpindi,33.1,22.95,0.0,20.59
2020-09-12 19:00:00+00:00,Rawalpindi,33.0,21.8,0.0,20.56
2020-09-13 19:00:00+00:00,Rawalpindi,33.05,22.55,0.0,19.77
2020-09-14 19:00:00+00:00,Rawalpindi,33.45,22.55,0.0,20.45
2020-09-15 19:00:00+00:00,Rawalpindi,33.95,22.4,0.0,20.41
2020-09-16 19:00:00+00:00,Rawalpindi,34.4,22.05,0.0,20.83
2020-09-17 19:00:00+00:00,Rawalpindi,34.1,21.3,0.0,20.64
2020-09-18 19:00:00+00:00,Rawalpindi,34.15,22.2,0.0,20.49
2020-09-19 19:00:00+00:00,Rawalpindi,33.5,21.5,0.0,20.66
2020-09-20 19:00:00+00:00,Rawalpindi,34.3,19.95,0.0,20.58
2020-09-21 19:00:00+00:00,Rawalpindi,34.55,20.05,0.0,20.22
2020-09-22 19:00:00+00:00,Rawalpindi,34.3,20.3,0.0,19.98
2020-09-23 19:00:00+00:00,Rawalpindi,34.15,20.65,0.0,19.01
2020-09-24 19:00:00+00:00,Rawalpindi,32.95,21.4,0.8,17.91
2020-09-25 19:00:00+00:00,Rawalpindi,30.55,20.4,1.5000001,12.29
2020-09-26 19:00:00+00:00,Rawalpindi,31.45,19.4,0.0,18.55
2020-09-27 19:00:00+00:00,Rawalpindi,32.2,19.2,0.0,19.11
2020-09-28 19:00:00+00:00,Rawalpindi,31.6,19.15,0.0,18.82
2020-09-29 19:00:00+00:00,Rawalpindi,32.1,20.05,0.0,18.72
2020-09-30 19:00:00+00:00,Rawalpindi,32.3,19.1,0.0,18.77
2020-10-01 19:00:00+00:00,Rawalpindi,32.35,18.7,0.0,19.35
2020-10-02 19:00:00+00:00,Rawalpindi,32.15,17.95,0.0,19.1
2020-10-03 19:00:00+00:00,Rawalpindi,32.75,18.25,0.0,18.93
2020-10-04 19:00:00+00:00,Rawalpindi,33.05,17.5,0.0,18.88
2020-10-05 19:00:00+00:00,Rawalpindi,32.35,18.6,0.0,18.84
2020-10-06 19:00:00+00:00,Rawalpindi,32.65,17.3,0.0,18.26
2020-10-07 19:00:00+00:00,Rawalpindi,32.6,17.5,0.0,18.1
2020-10-08 19:00:00+00:00,Rawalpindi,32.3,19.3,0.0,17.9
2020-10-09 19:00:00+00:00,Rawalpindi,32.5,17.85,0.0,17.87
2020-10-10 19:00:00+00:00,Rawalpindi,32.15,18.45,0.0,17.72
2020-10-11 19:00:00+00:00,Rawalpindi,32.55,17.8,0.0,16.65
2020-10-12 19:00:00+00:00,Rawalpindi,31.3,17.95,0.0,15.63
2020-10-13 19:00:00+00:00,Rawalpindi,31.15,16.5,0.0,17.4
2020-10-14 19:00:00+00:00,Rawalpindi,30.9,16.75,0.0,17.37
2020-10-15 19:00:00+00:00,Rawalpindi,31.05,16.6,0.0,17.29
2020-10-16 19:00:00+00:00,Rawalpindi,31.0,16.2,0.0,17.07
2020-10-17 19:00:00+00:00,Rawalpindi,30.65,16.8,0.0,16.8
2020-10-18 19:00:00+00:00,Rawalpindi,29.8,15.8,0.0,16.69
2020-10-19 19:00:00+00:00,Rawalpindi,29.65,14.6,0.0,16.54
2020-10-20 19:00:00+00:00,Rawalpindi,28.8,16.7,0.0,15.13
2020-10-21 19:00:00+00:00,Rawalpindi,28.45,14.8,0.0,16.06
2020-10-22 19:00:00+00:00,Rawalpindi,28.85,15.9,0.0,16.01
2020-10-23 19:00:00+00:00,Rawalpindi,28.5,16.35,0.0,16.01
2020-10-24 19:00:00+00:00,Rawalpindi,24.05,14.7,0.0,14.13
2020-10-25 19:00:00+00:00,Rawalpindi,27.6,13.1,0.0,15.86
2020-10-26 19:00:00+00:00,Rawalpindi,26.9,12.85,0.0,15.67
2020-10-27 19:00:00+00:00,Rawalpindi,26.95,13.0,0.0,15.49
2020-10-28 19:00:00+00:00,Rawalpindi,27.3,13.8,0.0,14.7
2020-10-29 19:00:00+00:00,Rawalpindi,26.65,14.65,0.0,15.41
2020-10-30 19:00:00+00:00,Rawalpindi,27.15,14.05,0.0,15.2
2020-10-31 19:00:00+00:00,Rawalpindi,27.7,12.7,0.0,14.38
2020-11-01 19:00:00+00:00,Rawalpindi,27.65,13.65,0.0,14.69
2020-11-02 19:00:00+00:00,Rawalpindi,26.6,13.6,0.0,14.61
2020-11-03 19:00:00+00:00,Rawalpindi,26.3,11.95,0.0,14.56
2020-11-04 19:00:00+00:00,Rawalpindi,26.25,11.2,0.0,14.49
2020-11-05 19:00:00+00:00,Rawalpindi,26.3,11.4,0.0,14.39
2020-11-06 19:00:00+00:00,Rawalpindi,26.75,10.75,0.0,14.3
2020-11-07 19:00:00+00:00,Rawalpindi,26.1,13.1,0.0,14.03
2020-11-08 19:00:00+00:00,Rawalpindi,24.85,12.25,0.0,13.5
2020-11-09 19:00:00+00:00,Rawalpindi,25.15,13.0,0.0,11.67
2020-11-10 19:00:00+00:00,Rawalpindi,25.0,13.0,0.0,11.93
2020-11-11 19:00:00+00:00,Rawalpindi,24.9,12.55,0.0,12.95
2020-11-12 19:00:00+00:00,Rawalpindi,24.8,11.45,0.0,12.35
2020-11-13 19:00:00+00:00,Rawalpindi,18.45,13.95,4.799999,5.47
2020-11-14 19:00:00+00:00,Rawalpindi,16.1,11.45,35.999996,3.49
2020-11-15 19:00:00+00:00,Rawalpindi,17.45,9.85,1.9000002,10.95
2020-11-16 19:00:00+00:00,Rawalpindi,19.05,8.0,0.0,12.95
2020-11-17 19:00:00+00:00,Rawalpindi,19.45,8.3,0.0,12.05
2020-11-18 19:00:00+00:00,Rawalpindi,17.15,9.7,2.0,8.92
2020-11-19 19:00:00+00:00,Rawalpindi,18.25,7.15,0.0,12.8
2020-11-20 19:00:00+00:00,Rawalpindi,18.15,6.0,0.0,12.81
2020-11-21 19:00:00+00:00,Rawalpindi,16.15,5.95,0.0,7.09
2020-11-22 19:00:00+00:00,Rawalpindi,15.25,11.05,5.8999996,2.74
2020-11-23 19:00:00+00:00,Rawalpindi,15.5,9.3,3.2,4.65
2020-11-24 19:00:00+00:00,Rawalpindi,12.5,9.3,6.6,2.04
2020-11-25 19:00:00+00:00,Rawalpindi,17.2,8.4,0.0,11.88
2020-11-26 19:00:00+00:00,Rawalpindi,19.0,6.9,0.0,12.15
2020-11-27 19:00:00+00:00,Rawalpindi,20.6,6.75,0.0,11.61
2020-11-28 19:00:00+00:00,Rawalpindi,19.8,7.3,0.0,10.22
2020-11-29 19:00:00+00:00,Rawalpindi,20.95,7.15,0.0,11.77
2020-11-30 19:00:00+00:00,Rawalpindi,21.75,8.3,0.0,11.51
2020-12-01 19:00:00+00:00,Rawalpindi,22.35,8.65,0.0,11.67
2020-12-02 19:00:00+00:00,Rawalpindi,21.75,8.8,0.0,11.64
2020-12-03 19:00:00+00:00,Rawalpindi,20.95,8.55,0.0,10.64
2020-12-04 19:00:00+00:00,Rawalpindi,20.8,9.1,0.0,10.58
2020-12-05 19:00:00+00:00,Rawalpindi,20.4,8.8,0.0,10.85
2020-12-06 19:00:00+00:00,Rawalpindi,17.2,12.2,0.2,4.26
2020-12-07 19:00:00+00:00,Rawalpindi,15.1,10.45,8.3,3.5
2020-12-08 19:00:00+00:00,Rawalpindi,18.5,9.15,0.4,9.3
2020-12-09 19:00:00+00:00,Rawalpindi,19.45,8.55,0.0,11.22
2020-12-10 19:00:00+00:00,Rawalpindi,16.65,8.5,8.8,5.4
2020-12-11 19:00:00+00:00,Rawalpindi,13.25,8.5,9.099999,4.73
2020-12-12 19:00:00+00:00,Rawalpindi,15.45,5.35,0.0,10.8
2020-12-13 19:00:00+00:00,Rawalpindi,15.3,5.45,0.0,10.77
2020-12-14 19:00:00+00:00,Rawalpindi,13.95,4.1,0.0,10.31
2020-12-15 19:00:00+00:00,Rawalpindi,14.35,2.4,0.0,11.35
2020-12-16 19:00:00+00:00,Rawalpindi,14.85,2.95,0.0,11.81
2020-12-17 19:00:00+00:00,Rawalpindi,15.9,1.8,0.0,11.91
2020-12-18 19:00:00+00:00,Rawalpindi,17.15,4.3,0.0,11.64
2020-12-19 19:00:00+00:00,Rawalpindi,17.85,4.75,0.0,10.75
2020-12-20 19:00:00+00:00,Rawalpindi,17.95,5.75,0.0,9.68
2020-12-21 19:00:00+00:00,Rawalpindi,19.45,8.3,0.0,11.17
2020-12-22 19:00:00+00:00,Rawalpindi,17.7,4.55,0.0,11.08
2020-12-23 19:00:00+00:00,Rawalpindi,17.5,5.25,0.0,10.92
2020-12-24 19:00:00+00:00,Rawalpindi,16.3,6.2,0.0,8.32
2020-12-25 19:00:00+00:00,Rawalpindi,17.4,5.8,0.0,11.38
2020-12-26 19:00:00+00:00,Rawalpindi,11.8,5.05,16.099998,3.14
2020-12-27 19:00:00+00:00,Rawalpindi,12.4,4.0,0.0,9.89
2020-12-28 19:00:00+00:00,Rawalpindi,14.2,5.15,0.0,11.33
2020-12-29 19:00:00+00:00,Rawalpindi,16.2,4.2,0.0,11.8
2020-12-30 19:00:00+00:00,Rawalpindi,16.8,3.65,0.0,11.66
2020-12-31 19:00:00+00:00,Rawalpindi,16.9,4.1,0.0,11.87
2021-01-01 19:00:00+00:00,Rawalpindi,18.1,4.5,0.0,11.6
2021-01-02 19:00:00+00:00,Rawalpindi,18.3,4.65,1.1,8.1
2021-01-03 19:00:00+00:00,Rawalpindi,16.85,9.05,0.1,7.87
2021-01-04 19:00:00+00:00,Rawalpindi,14.5,8.55,27.900002,5.22
2021-01-05 19:00:00+00:00,Rawalpindi,15.45,7.3,0.0,8.2
2021-01-06 19:00:00+00:00,Rawalpindi,17.2,7.1,0.0,10.54
2021-01-07 19:00:00+00:00,Rawalpindi,15.15,5.95,0.2,9.02
2021-01-08 19:00:00+00:00,Rawalpindi,17.05,4.75,0.0,10.77
2021-01-09 19:00:00+00:00,Rawalpindi,17.55,5.55,0.0,11.43
2021-01-10 19:00:00+00:00,Rawalpindi,18.15,5.6,0.0,12.17
2021-01-11 19:00:00+00:00,Rawalpindi,17.35,3.75,0.0,12.8
2021-01-12 19:00:00+00:00,Rawalpindi,17.4,3.85,0.0,12.79
2021-01-13 19:00:00+00:00,Rawalpindi,16.3,4.15,0.0,11.15
2021-01-14 19:00:00+00:00,Rawalpindi,15.45,3.55,0.0,11.48
2021-01-15 19:00:00+00:00,Rawalpindi,17.2,3.7,0.0,11.93
2021-01-16 19:00:00+00:00,Rawalpindi,14.55,3.5,0.0,11.42
2021-01-17 19:00:00+00:00,Rawalpindi,16.05,6.05,0.0,12.21
2021-01-18 19:00:00+00:00,Rawalpindi,18.8,4.9,0.0,12.64
2021-01-19 19:00:00+00:00,Rawalpindi,19.25,4.6,0.0,13.14
2021-01-20 19:00:00+00:00,Rawalpindi,20.25,3.7,0.0,13.33
2021-01-21 19:00:00+00:00,Rawalpindi,18.75,4.05,0.2,11.41
2021-01-22 19:00:00+00:00,Rawalpindi,14.2,5.45,10.2,9.46
2021-01-23 19:00:00+00:00,Rawalpindi,16.8,3.8,0.0,13.29
2021-01-24 19:00:00+00:00,Rawalpindi,17.65,5.4,0.0,13.5
2021-01-25 19:00:00+00:00,Rawalpindi,17.65,4.5,0.0,13.69
2021-01-26 19:00:00+00:00,Rawalpindi,18.05,4.5,0.0,14.1
2021-01-27 19:00:00+00:00,Rawalpindi,17.6,5.4,0.0,13.99
2021-01-28 19:00:00+00:00,Rawalpindi,18.0,4.85,0.0,14.21
2021-01-29 19:00:00+00:00,Rawalpindi,18.65,3.0,0.0,14.51
2021-01-30 19:00:00+00:00,Rawalpindi,18.45,4.15,0.0,13.16
2021-01-31 19:00:00+00:00,Rawalpindi,20.3,6.15,0.0,14.06
2021-02-01 19:00:00+00:00,Rawalpindi,18.45,7.15,0.0,7.75
2021-02-02 19:00:00+00:00,Rawalpindi,17.75,7.75,1.9000001,9.12
2021-02-03 19:00:00+00:00,Rawalpindi,16.2,6.75,1.5,11.21
2021-02-04 19:00:00+00:00,Rawalpindi,18.0,4.95,0.1,12.89
2021-02-05 19:00:00+00:00,Rawalpindi,18.65,5.35,0.0,14.86
2021-02-06 19:00:00+00:00,Rawalpindi,20.9,5.35,0.0,15.0
2021-02-07 19:00:00+00:00,Rawalpindi,21.95,7.55,0.0,13.38
2021-02-08 19:00:00+00:00,Rawalpindi,22.35,8.95,0.0,13.45
2021-02-09 19:00:00+00:00,Rawalpindi,23.4,7.85,0.0,15.36
2021-02-10 19:00:00+00:00,Rawalpindi,23.5,10.05,0.0,15.49
2021-02-11 19:00:00+00:00,Rawalpindi,24.5,8.25,0.0,15.49
2021-02-12 19:00:00+00:00,Rawalpindi,22.8,10.3,0.0,12.21
2021-02-13 19:00:00+00:00,Rawalpindi,23.6,9.95,0.0,15.81
2021-02-14 19:00:00+00:00,Rawalpindi,23.75,10.85,0.0,16.1
2021-02-15 19:00:00+00:00,Rawalpindi,24.4,9.25,0.0,16.34
2021-02-16 19:00:00+00:00,Rawalpindi,24.25,9.8,0.0,16.58
2021-02-17 19:00:00+00:00,Rawalpindi,24.2,8.95,0.0,16.4
2021-02-18 19:00:00+00:00,Rawalpindi,24.25,11.35,0.0,16.56
2021-02-19 19:00:00+00:00,Rawalpindi,22.65,11.7,0.0,10.98
2021-02-20 19:00:00+00:00,Rawalpindi,25.55,10.3,0.0,15.72
2021-02-21 19:00:00+00:00,Rawalpindi,23.95,12.15,0.0,9.66
2021-02-22 19:00:00+00:00,Rawalpindi,25.35,12.85,0.1,14.78
2021-02-23 19:00:00+00:00,Rawalpindi,24.85,11.45,0.1,16.87
2021-02-24 19:00:00+00:00,Rawalpindi,26.35,14.0,0.0,16.55
2021-02-25 19:00:00+00:00,Rawalpindi,22.0,14.2,8.2,11.01
2021-02-26 19:00:00+00:00,Rawalpindi,21.5,11.55,0.70000005,13.99
2021-02-27 19:00:00+00:00,Rawalpindi,23.15,9.75,0.0,17.6
2021-02-28 19:00:00+00:00,Rawalpindi,24.45,10.65,0.0,17.98
2021-03-01 19:00:00+00:00,Rawalpindi,25.2,10.0,0.0,17.57
2021-03-02 19:00:00+00:00,Rawalpindi,26.6,10.25,0.0,18.77
2021-03-03 19:00:00+00:00,Rawalpindi,26.3,11.6,0.0,16.99
2021-03-04 19:00:00+00:00,Rawalpindi,27.1,12.35,0.0,19.22
2021-03-05 19:00:00+00:00,Rawalpindi,24.95,12.5,0.0,9.09
2021-03-06 19:00:00+00:00,Rawalpindi,25.15,14.6,1.9,12.97
2021-03-07 19:00:00+00:00,Rawalpindi,23.0,13.35,4.3999996,15.14
2021-03-08 19:00:00+00:00,Rawalpindi,27.25,12.5,0.0,19.24
2021-03-09 19:00:00+00:00,Rawalpindi,25.0,14.4,0.3,13.91
2021-03-10 19:00:00+00:00,Rawalpindi,20.6,14.25,2.4,7.79
2021-03-11 19:00:00+00:00,Rawalpindi,19.4,11.95,6.8999996,9.95
2021-03-12 19:00:00+00:00,Rawalpindi,25.8,10.6,0.0,19.62
2021-03-13 19:00:00+00:00,Rawalpindi,20.25,13.8,0.5,10.27
2021-03-14 19:00:00+00:00,Rawalpindi,25.25,12.15,0.0,20.11
2021-03-15 19:00:00+00:00,Rawalpindi,26.3,12.5,0.0,18.95
2021-03-16 19:00:00+00:00,Rawalpindi,26.7,13.9,0.3,18.46
2021-03-17 19:00:00+00:00,Rawalpindi,28.25,13.45,0.0,17.75
2021-03-18 19:00:00+00:00,Rawalpindi,28.6,13.35,0.0,20.87
2021-03-19 19:00:00+00:00,Rawalpindi,29.7,14.75,0.0,21.01
2021-03-20 19:00:00+00:00,Rawalpindi,21.75,15.05,5.3999996,7.95
2021-03-21 19:00:00+00:00,Rawalpindi,19.6,13.7,19.800001,7.15
2021-03-22 19:00:00+00:00,Rawalpindi,19.2,13.45,35.5,8.76
2021-03-23 19:00:00+00:00,Rawalpindi,20.35,12.05,3.2999997,16.58
2021-03-24 19:00:00+00:00,Rawalpindi,24.35,10.85,0.0,22.19
2021-03-25 19:00:00+00:00,Rawalpindi,26.8,12.1,0.0,22.36
2021-03-26 19:00:00+00:00,Rawalpindi,26.4,15.2,0.0,17.07
2021-03-27 19:00:00+00:00,Rawalpindi,28.5,15.8,0.3,21.46
2021-03-28 19:00:00+00:00,Rawalpindi,28.55,18.55,0.9,20.98
2021-03-29 19:00:00+00:00,Rawalpindi,27.35,14.9,0.0,22.49
2021-03-30 19:00:00+00:00,Rawalpindi,26.15,15.5,0.0,24.29
2021-03-31 19:00:00+00:00,Rawalpindi,25.9,16.85,0.0,24.47
2021-04-01 19:00:00+00:00,Rawalpindi,25.75,14.55,0.0,24.68
2021-04-02 19:00:00+00:00,Rawalpindi,27.75,10.35,0.0,24.09
2021-04-03 19:00:00+00:00,Rawalpindi,26.1,13.0,0.1,11.14
2021-04-04 19:00:00+00:00,Rawalpindi,29.1,16.05,0.0,18.84
2021-04-05 19:00:00+00:00,Rawalpindi,27.0,16.1,9.1,15.5
2021-04-06 19:00:00+00:00,Rawalpindi,24.7,12.55,0.1,21.29
2021-04-07 19:00:00+00:00,Rawalpindi,26.85,12.85,0.0,23.52
2021-04-08 19:00:00+00:00,Rawalpindi,28.7,12.95,0.0,23.59
2021-04-09 19:00:00+00:00,Rawalpindi,29.85,15.0,0.0,23.58
2021-04-10 19:00:00+00:00,Rawalpindi,29.15,15.75,0.5,19.62
2021-04-11 19:00:00+00:00,Rawalpindi,30.1,16.25,0.0,23.67
2021-04-12 19:00:00+00:00,Rawalpindi,31.65,17.65,0.0,20.62
2021-04-13 19:00:00+00:00,Rawalpindi,32.15,18.55,0.0,20.85
2021-04-14 19:00:00+00:00,Rawalpindi,26.7,18.65,3.3,16.69
2021-04-15 19:00:00+00:00,Rawalpindi,26.1,16.35,2.6,11.84
2021-04-16 19:00:00+00:00,Rawalpindi,21.5,15.8,5.7,10.03
2021-04-17 19:00:00+00:00,Rawalpindi,24.35,14.2,5.7999997,18.01
2021-04-18 19:00:00+00:00,Rawalpindi,28.85,14.2,0.0,25.27
2021-04-19 19:00:00+00:00,Rawalpindi,26.2,14.9,0.1,11.88
2021-04-20 19:00:00+00:00,Rawalpindi,26.2,14.6,0.4,21.15
2021-04-21 19:00:00+00:00,Rawalpindi,22.6,13.3,11.0,16.6
2021-04-22 19:00:00+00:00,Rawalpindi,24.3,13.0,1.7,22.57
2021-04-23 19:00:00+00:00,Rawalpindi,29.4,12.9,0.0,26.07
2021-04-24 19:00:00+00:00,Rawalpindi,33.1,16.15,0.0,26.26
2021-04-25 19:00:00+00:00,Rawalpindi,35.0,17.45,0.0,25.48
2021-04-26 19:00:00+00:00,Rawalpindi,35.95,19.0,0.0,22.8
2021-04-27 19:00:00+00:00,Rawalpindi,37.55,20.2,0.0,24.08
2021-04-28 19:00:00+00:00,Rawalpindi,36.85,20.9,0.0,21.92
2021-04-29 19:00:00+00:00,Rawalpindi,36.95,20.5,0.7,22.03
2021-04-30 19:00:00+00:00,Rawalpindi,37.1,21.1,0.0,24.16
2021-05-01 19:00:00+00:00,Rawalpindi,36.6,21.65,0.0,23.57
2021-05-02 19:00:00+00:00,Rawalpindi,36.65,22.75,0.0,23.75
2021-05-03 19:00:00+00:00,Rawalpindi,32.4,21.95,0.8000001,17.87
2021-05-04 19:00:00+00:00,Rawalpindi,32.25,20.4,0.4,20.82
2021-05-05 19:00:00+00:00,Rawalpindi,33.4,21.55,0.0,22.0
2021-05-06 19:00:00+00:00,Rawalpindi,31.75,20.35,1.6,21.81
2021-05-07 19:00:00+00:00,Rawalpindi,33.05,19.15,1.3,22.08
2021-05-08 19:00:00+00:00,Rawalpindi,32.1,20.1,0.2,19.93
2021-05-09 19:00:00+00:00,Rawalpindi,34.2,21.45,0.3,20.69
2021-05-10 19:00:00+00:00,Rawalpindi,30.6,20.45,1.2,18.93
2021-05-11 19:00:00+00:00,Rawalpindi,30.7,19.8,0.8,21.99
2021-05-12 19:00:00+00:00,Rawalpindi,29.15,18.6,2.0,22.59
2021-05-13 19:00:00+00:00,Rawalpindi,28.05,18.2,4.5,20.97
2021-05-14 19:00:00+00:00,Rawalpindi,30.05,18.3,1.1,21.1
2021-05-15 19:00:00+00:00,Rawalpindi,31.65,19.5,0.5,22.59
2021-05-16 19:00:00+00:00,Rawalpindi,33.75,20.4,0.0,26.18
2021-05-17 19:00:00+00:00,Rawalpindi,36.05,21.0,0.0,24.27
2021-05-18 19:00:00+00:00,Rawalpindi,34.85,21.95,0.0,24.9
2021-05-19 19:00:00+00:00,Rawalpindi,34.05,21.3,0.1,23.81
2021-05-20 19:00:00+00:00,Rawalpindi,34.15,20.65,0.0,25.67
2021-05-21 19:00:00+00:00,Rawalpindi,33.0,20.0,0.0,23.02
2021-05-22 19:00:00+00:00,Rawalpindi,30.5,21.45,0.4,19.87
2021-05-23 19:00:00+00:00,Rawalpindi,33.4,20.4,0.0,25.39
2021-05-24 19:00:00+00:00,Rawalpindi,35.7,19.9,0.0,27.19
2021-05-25 19:00:00+00:00,Rawalpindi,37.6,20.1,0.0,27.32
2021-05-26 19:00:00+00:00,Rawalpindi,39.6,22.05,0.0,27.32
2021-05-27 19:00:00+00:00,Rawalpindi,40.7,24.45,0.0,26.55
2021-05-28 19:00:00+00:00,Rawalpindi,37.85,23.1,0.1,24.74
2021-05-29 19:00:00+00:00,Rawalpindi,36.8,23.85,0.0,22.79
2021-05-30 19:00:00+00:00,Rawalpindi,34.65,24.2,5.4,21.72
2021-05-31 19:00:00+00:00,Rawalpindi,33.8,22.2,0.4,23.49
2021-06-01 19:00:00+00:00,Rawalpindi,34.0,21.35,1.5,21.44
2021-06-02 19:00:00+00:00,Rawalpindi,32.4,23.7,1.0,21.02
2021-06-03 19:00:00+00:00,Rawalpindi,35.9,23.0,0.0,23.85
2021-06-04 19:00:00+00:00,Rawalpindi,36.0,24.1,0.0,22.06
2021-06-05 19:00:00+00:00,Rawalpindi,38.45,24.85,0.0,23.79
2021-06-06 19:00:00+00:00,Rawalpindi,40.65,25.95,0.0,25.53
2021-06-07 19:00:00+00:00,Rawalpindi,42.35,27.25,0.0,26.14
2021-06-08 19:00:00+00:00,Rawalpindi,43.6,28.7,0.0,25.97
