date,temp_max,temp_min,rain,solar_radiation,city
2021-03-28 19:00:00+00:00,27.917,18.467001,3.1,20.67,Islamabad
2021-03-29 19:00:00+00:00,26.617,16.517,0.0,22.61,Islamabad
2021-03-30 19:00:00+00:00,25.417,15.316999,0.0,24.3,Islamabad
2021-03-31 19:00:00+00:00,25.317001,16.567001,0.0,24.5,Islamabad
2021-04-01 19:00:00+00:00,25.017,14.266999,0.0,24.73,Islamabad
2021-04-02 19:00:00+00:00,27.067001,10.867,0.0,24.18,Islamabad
2021-04-03 19:00:00+00:00,25.767,15.417,0.0,10.89,Islamabad
2021-04-04 19:00:00+00:00,28.267,15.867,0.2,18.95,Islamabad
2021-04-05 19:00:00+00:00,25.967001,16.017,12.4,15.72,Islamabad
2021-04-06 19:00:00+00:00,24.117,13.117,0.0,21.32,Islamabad
2021-04-07 19:00:00+00:00,26.267,14.917,0.0,23.72,Islamabad
2021-04-08 19:00:00+00:00,28.267,14.717,0.0,23.63,Islamabad
2021-04-09 19:00:00+00:00,29.267,15.766999,0.0,23.6,Islamabad
2021-04-10 19:00:00+00:00,28.517,17.667,0.6,19.72,Islamabad
2021-04-11 19:00:00+00:00,29.517,16.817001,0.0,23.76,Islamabad
2021-04-12 19:00:00+00:00,30.867,18.517,0.0,20.52,Islamabad
2021-04-13 19:00:00+00:00,31.367,19.367,0.0,20.83,Islamabad
2021-04-14 19:00:00+00:00,26.267,18.317001,3.2,16.42,Islamabad
2021-04-15 19:00:00+00:00,25.417,16.167,2.5999997,12.2,Islamabad
2021-04-16 19:00:00+00:00,21.217001,15.217,5.0,9.57,Islamabad
2021-04-17 19:00:00+00:00,23.817001,14.367,4.7,18.18,Islamabad
2021-04-18 19:00:00+00:00,28.067001,15.217,0.0,25.36,Islamabad
2021-04-19 19:00:00+00:00,25.617,16.367,0.4,12.0,Islamabad
2021-04-20 19:00:00+00:00,25.417,14.967,0.2,21.03,Islamabad
2021-04-21 19:00:00+00:00,21.167,12.967,15.599999,16.21,Islamabad
2021-04-22 19:00:00+00:00,23.917,13.066999,3.1999998,22.8,Islamabad
2021-04-23 19:00:00+00:00,28.617,13.367,0.0,26.16,Islamabad
2021-04-24 19:00:00+00:00,32.517002,15.717,0.0,26.36,Islamabad
2021-04-25 19:00:00+00:00,34.367,18.617,0.0,25.56,Islamabad
2021-04-26 19:00:00+00:00,35.267002,19.567001,0.0,23.1,Islamabad
2021-04-27 19:00:00+00:00,36.867,20.417,0.0,24.02,Islamabad
2021-04-28 19:00:00+00:00,35.717,21.317001,0.0,22.04,Islamabad
2021-04-29 19:00:00+00:00,36.667,21.567001,0.2,22.23,Islamabad
2021-04-30 19:00:00+00:00,36.617,22.367,0.0,24.24,Islamabad
2021-05-01 19:00:00+00:00,35.767002,22.017,0.0,23.29,Islamabad
2021-05-02 19:00:00+00:00,36.367,23.717001,0.0,23.73,Islamabad
2021-05-03 19:00:00+00:00,32.117,22.517,0.6,17.95,Islamabad
2021-05-04 19:00:00+00:00,31.467001,20.317001,0.5,20.86,Islamabad
2021-05-05 19:00:00+00:00,32.517002,21.467001,0.0,22.29,Islamabad
2021-05-06 19:00:00+00:00,31.517,20.567001,0.8,21.84,Islamabad
2021-05-07 19:00:00+00:00,32.167,19.467001,0.70000005,21.88,Islamabad
2021-05-08 19:00:00+00:00,31.767,20.717001,1.4,20.2,Islamabad
2021-05-09 19:00:00+00:00,33.267002,21.467001,0.90000004,20.53,Islamabad
2021-05-10 19:00:00+00:00,29.417,20.217001,0.5,19.07,Islamabad
2021-05-11 19:00:00+00:00,30.417,20.017,0.70000005,22.33,Islamabad
2021-05-12 19:00:00+00:00,28.617,18.367,2.1,22.38,Islamabad
2021-05-13 19:00:00+00:00,27.517,18.217001,5.8,21.34,Islamabad
2021-05-14 19:00:00+00:00,29.517,20.217001,0.5,21.34,Islamabad
2021-05-15 19:00:00+00:00,31.667,19.317001,0.3,22.98,Islamabad
2021-05-16 19:00:00+00:00,33.267002,20.067001,0.0,26.27,Islamabad
2021-05-17 19:00:00+00:00,35.567,21.867,0.0,24.31,Islamabad
2021-05-18 19:00:00+00:00,34.617,22.717001,0.0,25.1,Islamabad
2021-05-19 19:00:00+00:00,33.517002,20.417,0.0,23.82,Islamabad
2021-05-20 19:00:00+00:00,33.317,20.417,0.0,25.64,Islamabad
2021-05-21 19:00:00+00:00,32.617,20.317001,0.0,23.11,Islamabad
2021-05-22 19:00:00+00:00,29.767,21.917,0.2,19.96,Islamabad
2021-05-23 19:00:00+00:00,32.817,20.467001,0.0,25.6,Islamabad
2021-05-24 19:00:00+00:00,35.217,21.917,0.0,27.29,Islamabad
2021-05-25 19:00:00+00:00,37.067,22.317001,0.0,27.44,Islamabad
2021-05-26 19:00:00+00:00,39.117,24.317001,0.0,27.45,Islamabad
2021-05-27 19:00:00+00:00,40.417,25.117,0.0,26.72,Islamabad
2021-05-28 19:00:00+00:00,37.617,25.067001,0.2,24.8,Islamabad
2021-05-29 19:00:00+00:00,36.467,24.767,0.1,22.82,Islamabad
2021-05-30 19:00:00+00:00,33.967,24.817001,6.1,21.73,Islamabad
2021-05-31 19:00:00+00:00,32.617,22.717001,0.8,23.25,Islamabad
2021-06-01 19:00:00+00:00,33.467,22.217001,0.90000004,21.61,Islamabad
2021-06-02 19:00:00+00:00,31.667,24.267,1.3,21.21,Islamabad
2021-06-03 19:00:00+00:00,35.417,23.467001,0.0,23.76,Islamabad
2021-06-04 19:00:00+00:00,35.917,24.767,0.0,22.08,Islamabad
2021-06-05 19:00:00+00:00,38.167,25.567001,0.0,23.74,Islamabad
2021-06-06 19:00:00+00:00,40.067,26.867,0.0,25.64,Islamabad
2021-06-07 19:00:00+00:00,41.867,27.267,0.0,26.2,Islamabad
2021-06-08 19:00:00+00:00,43.267002,29.517,0.0,25.93,Islamabad
2021-06-09 19:00:00+00:00,43.267002,29.167,0.0,25.47,Islamabad
2021-06-10 19:00:00+00:00,38.017002,29.117,0.2,20.39,Islamabad
2021-06-11 19:00:00+00:00,37.567,27.617,1.7,22.71,Islamabad
2021-06-12 19:00:00+00:00,32.967,22.867,3.6,24.12,Islamabad
2021-06-13 19:00:00+00:00,33.217,22.117,8.400001,23.76,Islamabad
2021-06-14 19:00:00+00:00,33.467,22.017,0.5,23.53,Islamabad
2021-06-15 19:00:00+00:00,32.167,23.817001,0.1,23.77,Islamabad
2021-06-16 19:00:00+00:00,32.967,21.867,0.0,24.83,Islamabad
2021-06-17 19:00:00+00:00,35.767002,23.067001,0.0,25.72,Islamabad
2021-06-18 19:00:00+00:00,37.117,22.617,0.0,26.08,Islamabad
2021-06-19 19:00:00+00:00,33.917,25.417,0.2,22.41,Islamabad
2021-06-20 19:00:00+00:00,35.517002,23.267,0.0,24.3,Islamabad
2021-06-21 19:00:00+00:00,38.067,23.367,0.0,26.13,Islamabad
2021-06-22 19:00:00+00:00,38.417,23.967001,0.0,23.86,Islamabad
2021-06-23 19:00:00+00:00,37.167,25.617,0.0,24.31,Islamabad
2021-06-24 19:00:00+00:00,36.067,25.267,0.0,22.38,Islamabad
2021-06-25 19:00:00+00:00,35.267002,24.117,0.3,22.99,Islamabad
2021-06-26 19:00:00+00:00,37.167,24.867,0.0,24.84,Islamabad
2021-06-27 19:00:00+00:00,38.667,25.167,0.0,25.63,Islamabad
2021-06-28 19:00:00+00:00,40.467,26.417,0.0,24.94,Islamabad
2021-06-29 19:00:00+00:00,41.867,27.217001,0.0,24.85,Islamabad
2021-06-30 19:00:00+00:00,39.617,28.267,0.0,25.5,Islamabad
2021-07-01 19:00:00+00:00,37.367,28.367,0.1,23.5,Islamabad
2021-07-02 19:00:00+00:00,36.367,26.667,0.1,23.03,Islamabad
2021-07-03 19:00:00+00:00,37.117,26.167,0.0,21.42,Islamabad
2021-07-04 19:00:00+00:00,36.817,25.767,0.0,23.22,Islamabad
2021-07-05 19:00:00+00:00,38.567,26.117,0.0,23.63,Islamabad
2021-07-06 19:00:00+00:00,38.567,27.017,0.5,23.64,Islamabad
2021-07-07 19:00:00+00:00,39.417,27.517,0.0,25.29,Islamabad
2021-07-08 19:00:00+00:00,37.067,29.817001,0.0,23.22,Islamabad
2021-07-09 19:00:00+00:00,35.017002,26.567001,3.6999998,20.47,Islamabad
2021-07-10 19:00:00+00:00,35.567,25.217001,2.0,21.9,Islamabad
2021-07-11 19:00:00+00:00,28.817001,23.967001,12.5,11.91,Islamabad
2021-07-12 19:00:00+00:00,31.017,23.567001,0.6,15.56,Islamabad
2021-07-13 19:00:00+00:00,30.517,22.767,25.4,14.21,Islamabad
2021-07-14 19:00:00+00:00,33.317,23.417,0.0,24.21,Islamabad
2021-07-15 19:00:00+00:00,34.217,25.717001,0.3,21.86,Islamabad
2021-07-16 19:00:00+00:00,36.017002,27.117,0.70000005,22.74,Islamabad
2021-07-17 19:00:00+00:00,37.667,27.917,0.2,22.08,Islamabad
2021-07-18 19:00:00+00:00,32.267002,24.367,13.1,13.12,Islamabad
2021-07-19 19:00:00+00:00,29.367,23.617,43.199997,10.45,Islamabad
2021-07-20 19:00:00+00:00,29.467001,23.017,6.0999994,19.38,Islamabad
2021-07-21 19:00:00+00:00,32.467,23.467001,0.0,23.33,Islamabad
2021-07-22 19:00:00+00:00,33.267002,24.217001,0.2,22.06,Islamabad
2021-07-23 19:00:00+00:00,35.067,25.817001,0.0,23.22,Islamabad
2021-07-24 19:00:00+00:00,35.167,27.267,0.2,21.86,Islamabad
2021-07-25 19:00:00+00:00,31.667,27.517,0.70000005,16.02,Islamabad
2021-07-26 19:00:00+00:00,30.567001,25.767,8.7,10.74,Islamabad
2021-07-27 19:00:00+00:00,29.317001,25.017,26.1,10.96,Islamabad
2021-07-28 19:00:00+00:00,31.167,23.217001,0.0,19.69,Islamabad
2021-07-29 19:00:00+00:00,31.767,25.017,0.0,21.15,Islamabad
2021-07-30 19:00:00+00:00,31.667,25.067001,5.9,18.78,Islamabad
2021-07-31 19:00:00+00:00,32.217,24.517,1.4000001,22.63,Islamabad
2021-08-01 19:00:00+00:00,33.117,25.317001,3.5,23.37,Islamabad
2021-08-02 19:00:00+00:00,32.367,24.417,3.7999997,19.38,Islamabad
2021-08-03 19:00:00+00:00,31.667,23.167,14.6,21.0,Islamabad
2021-08-04 19:00:00+00:00,32.617,23.767,3.6999998,22.94,Islamabad
2021-08-05 19:00:00+00:00,32.017,23.017,8.3,21.96,Islamabad
2021-08-06 19:00:00+00:00,32.467,24.317001,0.2,22.54,Islamabad
2021-08-07 19:00:00+00:00,32.017,24.217001,3.5999997,21.63,Islamabad
2021-08-08 19:00:00+00:00,31.767,23.817001,5.8999996,21.87,Islamabad
2021-08-09 19:00:00+00:00,31.617,24.567001,3.3,20.78,Islamabad
2021-08-10 19:00:00+00:00,32.817,25.017,0.4,22.06,Islamabad
2021-08-11 19:00:00+00:00,32.717,25.617,3.9999995,19.96,Islamabad
2021-08-12 19:00:00+00:00,32.367,24.617,5.0999994,20.4,Islamabad
2021-08-13 19:00:00+00:00,31.617,23.567001,10.9,20.03,Islamabad
2021-08-14 19:00:00+00:00,30.917,22.217001,14.300001,15.61,Islamabad
2021-08-15 19:00:00+00:00,33.017002,23.467001,0.0,24.0,Islamabad
2021-08-16 19:00:00+00:00,33.917,22.717001,0.0,24.48,Islamabad
2021-08-17 19:00:00+00:00,34.017002,23.117,0.0,23.26,Islamabad
2021-08-18 19:00:00+00:00,34.267002,24.167,0.0,22.31,Islamabad
2021-08-19 19:00:00+00:00,34.417,24.517,0.0,21.57,Islamabad
2021-08-20 19:00:00+00:00,33.167,23.867,6.0,21.88,Islamabad
2021-08-21 19:00:00+00:00,32.167,24.517,0.4,20.13,Islamabad
2021-08-22 19:00:00+00:00,34.117,24.067001,0.0,21.0,Islamabad
2021-08-23 19:00:00+00:00,35.517002,25.867,0.0,21.59,Islamabad
2021-08-24 19:00:00+00:00,35.717,26.817001,0.5,20.2,Islamabad
2021-08-25 19:00:00+00:00,35.467,26.917,1.7,19.89,Islamabad
2021-08-26 19:00:00+00:00,36.867,26.517,5.2000003,20.13,Islamabad
2021-08-27 19:00:00+00:00,31.317001,23.817001,15.700002,19.13,Islamabad
2021-08-28 19:00:00+00:00,30.417,23.217001,19.200003,18.24,Islamabad
2021-08-29 19:00:00+00:00,29.967001,24.117,13.1,14.9,Islamabad
2021-08-30 19:00:00+00:00,29.867,22.567001,2.6,17.58,Islamabad
2021-08-31 19:00:00+00:00,31.717001,23.267,0.0,21.38,Islamabad
2021-09-01 19:00:00+00:00,33.617,23.017,0.0,21.81,Islamabad
2021-09-02 19:00:00+00:00,33.817,24.067001,0.0,20.71,Islamabad
2021-09-03 19:00:00+00:00,34.067,23.717001,0.0,21.38,Islamabad
2021-09-04 19:00:00+00:00,32.767002,25.517,0.4,17.63,Islamabad
2021-09-05 19:00:00+00:00,34.967,25.717001,0.1,18.42,Islamabad
2021-09-06 19:00:00+00:00,34.467,26.767,3.1,18.42,Islamabad
2021-09-07 19:00:00+00:00,26.917,23.867,67.1,6.84,Islamabad
2021-09-08 19:00:00+00:00,29.517,23.567001,5.7000003,16.58,Islamabad
2021-09-09 19:00:00+00:00,29.567001,23.367,3.9,17.3,Islamabad
2021-09-10 19:00:00+00:00,28.117,23.117,4.1,16.16,Islamabad
2021-09-11 19:00:00+00:00,28.917,23.167,0.2,18.88,Islamabad
2021-09-12 19:00:00+00:00,31.417,22.517,0.1,20.48,Islamabad
2021-09-13 19:00:00+00:00,32.417,23.467001,0.0,20.24,Islamabad
2021-09-14 19:00:00+00:00,32.467,24.017,0.2,19.45,Islamabad
2021-09-15 19:00:00+00:00,33.217,23.617,0.0,19.85,Islamabad
2021-09-16 19:00:00+00:00,31.367,24.867,0.1,17.64,Islamabad
2021-09-17 19:00:00+00:00,32.067,24.217001,0.1,17.56,Islamabad
2021-09-18 19:00:00+00:00,31.817001,24.917,0.0,17.6,Islamabad
2021-09-19 19:00:00+00:00,31.217001,24.917,6.7999997,15.97,Islamabad
2021-09-20 19:00:00+00:00,29.017,23.067001,39.199997,15.11,Islamabad
2021-09-21 19:00:00+00:00,30.167,21.567001,5.0000005,18.45,Islamabad
2021-09-22 19:00:00+00:00,29.117,20.467001,11.5,18.87,Islamabad
2021-09-23 19:00:00+00:00,29.917,21.967001,0.0,18.89,Islamabad
2021-09-24 19:00:00+00:00,31.667,22.217001,0.0,19.43,Islamabad
2021-09-25 19:00:00+00:00,32.367,23.167,0.0,18.64,Islamabad
2021-09-26 19:00:00+00:00,32.267002,23.367,0.1,18.09,Islamabad
2021-09-27 19:00:00+00:00,33.167,23.767,0.0,18.28,Islamabad
2021-09-28 19:00:00+00:00,31.267,24.367,3.0,14.84,Islamabad
2021-09-29 19:00:00+00:00,31.817001,24.167,0.3,15.53,Islamabad
2021-09-30 19:00:00+00:00,31.467001,22.867,3.1999998,15.85,Islamabad
2021-10-01 19:00:00+00:00,29.117,23.067001,13.9,14.99,Islamabad
2021-10-02 19:00:00+00:00,30.567001,22.067001,2.1000001,15.96,Islamabad
2021-10-03 19:00:00+00:00,30.367,21.467001,0.2,17.16,Islamabad
2021-10-04 19:00:00+00:00,30.167,22.267,0.4,16.94,Islamabad
2021-10-05 19:00:00+00:00,32.117,21.267,0.0,18.28,Islamabad
2021-10-06 19:00:00+00:00,32.017,21.017,0.0,18.33,Islamabad
2021-10-07 19:00:00+00:00,32.217,20.667,0.0,17.9,Islamabad
2021-10-08 19:00:00+00:00,32.617,21.167,0.0,17.56,Islamabad
2021-10-09 19:00:00+00:00,28.467001,19.667,0.2,13.48,Islamabad
2021-10-10 19:00:00+00:00,29.917,18.717001,0.5,16.28,Islamabad
2021-10-11 19:00:00+00:00,29.417,18.317001,0.1,15.38,Islamabad
2021-10-12 19:00:00+00:00,28.717001,18.267,0.0,16.54,Islamabad
2021-10-13 19:00:00+00:00,29.567001,16.767,0.0,16.91,Islamabad
2021-10-14 19:00:00+00:00,30.467001,17.567001,0.0,16.85,Islamabad
2021-10-15 19:00:00+00:00,31.367,18.967001,0.0,16.03,Islamabad
2021-10-16 19:00:00+00:00,28.967001,19.267,0.3,14.39,Islamabad
2021-10-17 19:00:00+00:00,26.967001,17.167,0.0,15.51,Islamabad
2021-10-18 19:00:00+00:00,28.017,17.367,0.0,15.77,Islamabad
2021-10-19 19:00:00+00:00,29.267,17.067001,0.0,15.68,Islamabad
2021-10-20 19:00:00+00:00,29.767,17.517,0.0,15.75,Islamabad
2021-10-21 19:00:00+00:00,28.017,16.417,13.7,14.71,Islamabad
2021-10-22 19:00:00+00:00,22.917,15.217,0.3,12.35,Islamabad
2021-10-23 19:00:00+00:00,20.817001,12.717,9.1,9.36,Islamabad
2021-10-24 19:00:00+00:00,22.767,11.766999,0.0,14.69,Islamabad
2021-10-25 19:00:00+00:00,24.167,12.717,0.0,14.52,Islamabad
2021-10-26 19:00:00+00:00,25.717001,13.766999,0.0,14.55,Islamabad
2021-10-27 19:00:00+00:00,25.567001,13.316999,0.0,14.56,Islamabad
2021-10-28 19:00:00+00:00,25.967001,13.016999,0.0,14.34,Islamabad
2021-10-29 19:00:00+00:00,25.667,15.467,0.0,14.49,Islamabad
2021-10-30 19:00:00+00:00,25.967001,15.617,0.0,14.24,Islamabad
2021-10-31 19:00:00+00:00,25.567001,13.066999,0.4,12.84,Islamabad
2021-11-01 19:00:00+00:00,24.067001,14.816999,0.2,13.05,Islamabad
2021-11-02 19:00:00+00:00,24.967001,12.766999,0.0,13.53,Islamabad
2021-11-03 19:00:00+00:00,24.917,13.117,0.0,12.7,Islamabad
2021-11-04 19:00:00+00:00,21.417,14.367,1.4000001,11.22,Islamabad
2021-11-05 19:00:00+00:00,24.517,11.217,0.0,13.2,Islamabad
2021-11-06 19:00:00+00:00,24.867,11.266999,0.0,13.45,Islamabad
2021-11-07 19:00:00+00:00,25.167,12.917,0.0,13.0,Islamabad
2021-11-08 19:00:00+00:00,25.717001,12.117,0.0,12.94,Islamabad
2021-11-09 19:00:00+00:00,25.317001,12.566999,0.0,12.65,Islamabad
2021-11-10 19:00:00+00:00,25.467001,13.016999,0.0,12.79,Islamabad
2021-11-11 19:00:00+00:00,25.367,12.417,0.0,12.78,Islamabad
2021-11-12 19:00:00+00:00,24.817001,10.917,0.0,12.61,Islamabad
2021-11-13 19:00:00+00:00,24.067001,10.516999,0.0,12.36,Islamabad
2021-11-14 19:00:00+00:00,23.417,11.467,0.0,12.34,Islamabad
2021-11-15 19:00:00+00:00,23.017,9.717,0.0,12.15,Islamabad
2021-11-16 19:00:00+00:00,22.467001,10.266999,0.0,11.99,Islamabad
2021-11-17 19:00:00+00:00,22.117,10.917,0.0,11.91,Islamabad
2021-11-18 19:00:00+00:00,22.517,9.816999,0.0,11.9,Islamabad
2021-11-19 19:00:00+00:00,22.317001,10.417,0.0,11.76,Islamabad
2021-11-20 19:00:00+00:00,22.517,9.917,0.0,11.82,Islamabad
2021-11-21 19:00:00+00:00,22.517,9.016999,0.0,11.8,Islamabad
2021-11-22 19:00:00+00:00,22.217001,9.316999,0.0,11.7,Islamabad
2021-11-23 19:00:00+00:00,22.467001,9.867,0.0,10.39,Islamabad
2021-11-24 19:00:00+00:00,23.067001,10.816999,0.0,11.07,Islamabad
2021-11-25 19:00:00+00:00,21.867,8.566999,0.0,11.21,Islamabad
2021-11-26 19:00:00+00:00,22.067001,10.217,0.0,10.84,Islamabad
2021-11-27 19:00:00+00:00,22.117,10.617,0.0,10.76,Islamabad
2021-11-28 19:00:00+00:00,21.217001,9.667,0.0,10.65,Islamabad
2021-11-29 19:00:00+00:00,21.767,8.617,0.0,10.88,Islamabad
2021-11-30 19:00:00+00:00,20.917,8.167,0.0,10.81,Islamabad
2021-12-01 19:00:00+00:00,20.967001,8.917,0.0,10.74,Islamabad
2021-12-02 19:00:00+00:00,20.767,10.766999,0.0,10.53,Islamabad
2021-12-03 19:00:00+00:00,22.067001,9.367,0.0,10.01,Islamabad
2021-12-04 19:00:00+00:00,17.167,10.917,5.0,6.08,Islamabad
2021-12-05 19:00:00+00:00,18.367,8.617,0.0,10.15,Islamabad
2021-12-06 19:00:00+00:00,19.517,7.6670003,0.0,9.66,Islamabad
2021-12-07 19:00:00+00:00,20.317001,6.467,0.0,10.67,Islamabad
2021-12-08 19:00:00+00:00,20.617,8.266999,0.0,10.38,Islamabad
2021-12-09 19:00:00+00:00,20.267,7.767,0.0,10.91,Islamabad
2021-12-10 19:00:00+00:00,19.467001,7.017,0.0,10.82,Islamabad
2021-12-11 19:00:00+00:00,17.767,7.317,0.0,8.35,Islamabad
2021-12-12 19:00:00+00:00,17.767,6.767,0.0,10.39,Islamabad
2021-12-13 19:00:00+00:00,15.816999,4.517,0.0,9.0,Islamabad
2021-12-14 19:00:00+00:00,16.367,4.867,0.0,10.15,Islamabad
2021-12-15 19:00:00+00:00,14.066999,3.717,0.2,9.71,Islamabad
2021-12-16 19:00:00+00:00,14.816999,3.717,0.0,10.38,Islamabad
2021-12-17 19:00:00+00:00,15.016999,3.167,0.0,10.68,Islamabad
2021-12-18 19:00:00+00:00,16.417,2.0670002,0.0,10.59,Islamabad
2021-12-19 19:00:00+00:00,16.017,2.717,1.2,8.49,Islamabad
2021-12-20 19:00:00+00:00,17.367,3.967,0.0,10.36,Islamabad
2021-12-21 19:00:00+00:00,17.867,7.517,0.0,10.0,Islamabad
2021-12-22 19:00:00+00:00,18.817001,7.6670003,0.0,8.99,Islamabad
2021-12-23 19:00:00+00:00,18.767,8.717,0.0,9.58,Islamabad
2021-12-24 19:00:00+00:00,18.817001,7.217,0.0,9.21,Islamabad
2021-12-25 19:00:00+00:00,13.516999,7.717,7.6000004,3.76,Islamabad
2021-12-26 19:00:00+00:00,13.117,7.117,15.000002,7.44,Islamabad
2021-12-27 19:00:00+00:00,15.367,5.217,0.0,10.4,Islamabad
2021-12-28 19:00:00+00:00,16.267,4.6670003,0.0,10.65,Islamabad
2021-12-29 19:00:00+00:00,16.367,5.217,0.0,9.5,Islamabad
2021-12-30 19:00:00+00:00,16.517,5.217,0.0,10.11,Islamabad
2021-12-31 19:00:00+00:00,14.617,5.967,0.0,5.37,Islamabad
2022-01-01 19:00:00+00:00,17.767,6.017,0.1,9.81,Islamabad
2022-01-02 19:00:00+00:00,16.517,7.117,4.4,4.33,Islamabad
2022-01-03 19:00:00+00:00,12.766999,8.967,9.200001,2.66,Islamabad
2022-01-04 19:00:00+00:00,10.867,8.316999,31.099998,1.09,Islamabad
2022-01-05 19:00:00+00:00,14.016999,8.516999,1.4,4.2,Islamabad
2022-01-06 19:00:00+00:00,12.167,8.217,43.199997,2.06,Islamabad
2022-01-07 19:00:00+00:00,12.016999,5.817,26.3,5.08,Islamabad
2022-01-08 19:00:00+00:00,15.167,6.767,0.0,9.08,Islamabad
2022-01-09 19:00:00+00:00,14.417,4.567,0.0,10.18,Islamabad
2022-01-10 19:00:00+00:00,16.167,6.317,0.0,11.15,Islamabad
2022-01-11 19:00:00+00:00,16.167,6.4170003,0.0,10.64,Islamabad
2022-01-12 19:00:00+00:00,16.217001,6.067,0.0,10.85,Islamabad
2022-01-13 19:00:00+00:00,16.467001,4.967,0.0,11.48,Islamabad
2022-01-14 19:00:00+00:00,15.667,4.267,0.0,8.95,Islamabad
2022-01-15 19:00:00+00:00,16.417,4.6670003,0.0,9.4,Islamabad
2022-01-16 19:00:00+00:00,13.266999,6.4170003,0.3,2.61,Islamabad
2022-01-17 19:00:00+00:00,16.917,5.967,0.0,11.25,Islamabad
2022-01-18 19:00:00+00:00,12.066999,8.917,5.799999,2.37,Islamabad
2022-01-19 19:00:00+00:00,15.617,6.867,0.0,10.96,Islamabad
2022-01-20 19:00:00+00:00,14.766999,7.017,1.8,10.0,Islamabad
2022-01-21 19:00:00+00:00,10.016999,7.9170003,15.700001,2.36,Islamabad
2022-01-22 19:00:00+00:00,10.917,8.167,19.900002,2.29,Islamabad
2022-01-23 19:00:00+00:00,13.917,5.817,2.3,10.11,Islamabad
2022-01-24 19:00:00+00:00,14.667,5.9170003,1.1,12.09,Islamabad
2022-01-25 19:00:00+00:00,14.766999,4.617,0.0,12.42,Islamabad
2022-01-26 19:00:00+00:00,15.467,3.5670002,0.0,12.82,Islamabad
2022-01-27 19:00:00+00:00,16.017,3.717,0.0,12.69,Islamabad
2022-01-28 19:00:00+00:00,17.317001,5.367,0.0,12.82,Islamabad
2022-01-29 19:00:00+00:00,18.217001,5.467,0.0,11.6,Islamabad
2022-01-30 19:00:00+00:00,16.817001,5.517,0.1,11.66,Islamabad
2022-01-31 19:00:00+00:00,16.967001,5.817,0.0,13.36,Islamabad
2022-02-01 19:00:00+00:00,15.217,5.1670003,1.6000001,9.06,Islamabad
2022-02-02 19:00:00+00:00,14.417,6.867,1.1,11.79,Islamabad
2022-02-03 19:00:00+00:00,14.367,4.4170003,0.2,12.91,Islamabad
2022-02-04 19:00:00+00:00,15.766999,4.267,0.0,13.78,Islamabad
2022-02-05 19:00:00+00:00,16.367,7.767,5.7,10.12,Islamabad
2022-02-06 19:00:00+00:00,16.917,7.717,0.2,13.49,Islamabad
2022-02-07 19:00:00+00:00,17.217001,6.767,0.0,13.42,Islamabad
2022-02-08 19:00:00+00:00,16.617,6.217,0.2,13.98,Islamabad
2022-02-09 19:00:00+00:00,17.717001,5.467,0.0,14.52,Islamabad
2022-02-10 19:00:00+00:00,17.917,7.067,0.0,15.15,Islamabad
2022-02-11 19:00:00+00:00,19.467001,5.9170003,0.0,15.12,Islamabad
2022-02-12 19:00:00+00:00,19.967001,6.967,0.0,14.7,Islamabad
2022-02-13 19:00:00+00:00,19.017,9.217,0.0,12.09,Islamabad
2022-02-14 19:00:00+00:00,19.217001,8.816999,0.6,14.44,Islamabad
2022-02-15 19:00:00+00:00,19.767,8.367,0.3,13.82,Islamabad
2022-02-16 19:00:00+00:00,18.167,7.9170003,2.7,12.51,Islamabad
2022-02-17 19:00:00+00:00,18.817001,8.566999,0.9,13.61,Islamabad
2022-02-18 19:00:00+00:00,20.317001,7.217,0.0,15.0,Islamabad
2022-02-19 19:00:00+00:00,20.917,9.566999,0.0,16.64,Islamabad
2022-02-20 19:00:00+00:00,22.517,8.667,0.0,16.77,Islamabad
2022-02-21 19:00:00+00:00,20.767,12.066999,4.0,9.3,Islamabad
2022-02-22 19:00:00+00:00,13.417,11.066999,24.3,3.13,Islamabad
2022-02-23 19:00:00+00:00,16.917,9.117,13.000001,12.39,Islamabad
2022-02-24 19:00:00+00:00,14.367,8.066999,14.400001,9.64,Islamabad
2022-02-25 19:00:00+00:00,15.167,7.317,5.5,13.71,Islamabad
2022-02-26 19:00:00+00:00,18.167,5.717,0.0,17.26,Islamabad
2022-02-27 19:00:00+00:00,19.217001,7.217,0.0,14.43,Islamabad
2022-02-28 19:00:00+00:00,20.017,10.316999,0.0,16.02,Islamabad
2022-03-01 19:00:00+00:00,20.967001,9.867,0.0,13.65,Islamabad
2022-03-02 19:00:00+00:00,15.566999,10.367,6.0,7.71,Islamabad
2022-03-03 19:00:00+00:00,20.267,7.9170003,0.0,17.77,Islamabad
2022-03-04 19:00:00+00:00,22.167,9.467,0.0,14.2,Islamabad
2022-03-05 19:00:00+00:00,18.767,12.367,23.199999,8.85,Islamabad
2022-03-06 19:00:00+00:00,20.267,12.066999,6.2,14.45,Islamabad
2022-03-07 19:00:00+00:00,22.317001,11.016999,0.0,16.55,Islamabad
2022-03-08 19:00:00+00:00,22.167,12.917,5.3,13.51,Islamabad
2022-03-09 19:00:00+00:00,23.567001,11.867,0.0,18.63,Islamabad
2022-03-10 19:00:00+00:00,25.267,12.516999,0.0,19.2,Islamabad
2022-03-11 19:00:00+00:00,26.817001,13.316999,0.0,17.32,Islamabad
2022-03-12 19:00:00+00:00,27.417,14.467,0.0,19.64,Islamabad
